id_pdc_itinerance,etat_pdc,occupation_pdc,horodatage,etat_prise_type_2,etat_prise_type_combo_ccs,etat_prise_type_chademo,etat_prise_type_ef
FRALLEGO9006101,en_service,libre,2025-06-06T16:29:58Z,,,,
FRALLEGO9006132,en_service,libre,2025-06-06T16:11:31Z,,,,
FRALLEGO9000392,en_service,libre,2025-06-06T16:52:29Z,,,,
FRALLEGO9000232,en_service,libre,2025-06-06T16:25:27Z,,,,
FRALLEGO9002922,en_service,libre,2025-06-06T16:57:45Z,,,,
FRALLEGO9006102,en_service,libre,2025-06-06T16:44:14Z,,,,
FRALLEGO9006131,en_service,occupe,2025-06-06T16:12:32Z,,,,
FRALLEGO9000391,en_service,libre,2025-06-06T16:56:07Z,,,,
FRALLEGO9000231,en_service,libre,2025-06-06T15:34:13Z,,,,
FRALLEGO9002921,en_service,libre,2025-06-06T16:57:52Z,,,,
FRALLEGO9002923,en_service,libre,2025-06-06T16:58:28Z,,,,
FRALLEGO9007562,en_service,occupe,2025-06-06T16:39:48Z,,,,
FRALLEGO9007561,en_service,occupe,2025-06-06T16:46:35Z,,,,
FRALLEGO9001141,en_service,libre,2025-06-06T15:33:04Z,,,,
FRALLEGO9001142,en_service,libre,2025-06-06T13:36:01Z,,,,
FRALLEGO9001132,en_service,occupe,2025-06-06T16:48:19Z,,,,
FRALLEGO9001131,en_service,occupe,2025-06-06T16:59:51Z,,,,
FRALLEGO9007821,en_service,occupe,2025-06-06T16:33:57Z,,,,
FRALLEGO9007822,en_service,occupe,2025-06-06T16:27:07Z,,,,
FRALLEGO9002542,en_service,libre,2025-06-06T08:32:49Z,,,,
FRALLEGO9002543,en_service,libre,2025-06-06T14:19:48Z,,,,
FRALLEGO9002541,en_service,libre,2025-06-06T09:42:28Z,,,,
FRALLEGO9007521,en_service,occupe,2025-06-06T16:58:11Z,,,,
FRALLEGO9001512,en_service,libre,2025-06-06T13:42:58Z,,,,
FRALLEGO9001511,en_service,libre,2025-06-06T16:35:35Z,,,,
FRALLEGO9001221,en_service,libre,2025-06-06T16:29:06Z,,,,
FRALLEGO9002661,en_service,libre,2025-06-06T16:29:07Z,,,,
FRALLEGO9007522,en_service,occupe,2025-06-06T16:18:04Z,,,,
FRALLEGO9001222,en_service,libre,2025-06-06T14:45:05Z,,,,
FRALLEGO9002662,en_service,libre,2025-06-05T21:02:49Z,,,,
FRALLEGO9002663,en_service,libre,2025-06-06T12:56:39Z,,,,
FRALLEGO9990992,en_service,occupe,2025-06-06T16:07:58Z,,,,
FRALLEGO9990991,en_service,occupe,2025-06-06T16:30:58Z,,,,
FRALLEGO9006221,en_service,occupe,2025-06-06T16:41:56Z,,,,
FRALLEGO9006222,en_service,libre,2025-06-06T15:54:14Z,,,,
FRALLEGO9001662,en_service,libre,2025-06-06T16:01:30Z,,,,
FRALLEGO9001661,en_service,libre,2025-06-06T16:30:03Z,,,,
FRALLEGO9003721,en_service,libre,2025-06-06T15:50:25Z,,,,
FRALLEGO9003722,en_service,libre,2025-06-06T16:09:52Z,,,,
FRALLEGO9005702,en_service,libre,2025-06-06T15:27:25Z,,,,
FRALLEGO9005701,en_service,libre,2025-06-06T16:54:14Z,,,,
FRALLEGO9001462,en_service,occupe,2025-06-06T16:10:19Z,,,,
FRALLEGO9001461,en_service,occupe,2025-06-06T16:46:05Z,,,,
FRALLEGO9002411,en_service,libre,2025-06-06T16:27:18Z,,,,
FRALLEGO9002413,en_service,libre,2025-06-06T12:07:04Z,,,,
FRALLEGO9990232,en_service,libre,2025-06-06T16:58:59Z,,,,
FRALLEGO9990382,en_service,libre,2025-06-06T16:45:17Z,,,,
FRALLEGO9000271,en_service,occupe,2025-06-06T16:51:04Z,,,,
FRALLEGO9000272,en_service,occupe,2025-06-06T16:38:35Z,,,,
FRALLEGO9002412,en_service,libre,2025-06-06T10:52:46Z,,,,
FRALLEGO9990231,en_service,libre,2025-06-06T16:04:21Z,,,,
FRALLEGO9990381,en_service,occupe,2025-06-06T16:10:51Z,,,,
FRALLEGO9009151,en_service,occupe,2025-06-06T16:20:21Z,,,,
FRALLEGO9009152,en_service,occupe,2025-06-06T16:21:17Z,,,,
FRALLEGO9005591,en_service,libre,2025-06-06T15:56:58Z,,,,
FRALLEGO9005592,en_service,occupe,2025-06-06T16:21:23Z,,,,
FRALLEGO9006342,en_service,occupe,2025-06-06T16:57:08Z,,,,
FRALLEGO9006341,en_service,libre,2025-06-06T12:52:15Z,,,,
FRALLEGO9009131,en_service,occupe,2025-06-06T16:17:21Z,,,,
FRALLEGO9009132,en_service,libre,2025-06-06T15:42:50Z,,,,
FRALLEGO9006441,en_service,libre,2025-06-06T16:27:45Z,,,,
FRALLEGO9006442,en_service,libre,2025-06-06T16:31:38Z,,,,
FRALLEGO9000292,en_service,libre,2025-06-06T16:20:29Z,,,,
FRALLEGO9000291,en_service,occupe,2025-06-06T16:27:03Z,,,,
FRALLEGO9004793,en_service,libre,2025-06-06T16:27:04Z,,,,
FRALLEGO9004791,en_service,libre,2025-06-06T16:44:04Z,,,,
FRALLEGO9006261,en_service,libre,2025-06-06T15:50:25Z,,,,
FRALLEGO9006262,en_service,libre,2025-06-06T16:36:11Z,,,,
FRALLEGO9000321,en_service,libre,2025-06-06T16:35:28Z,,,,
FRALLEGO9000322,en_service,libre,2025-06-05T19:06:02Z,,,,
FRALLEGO9004792,en_service,libre,2025-06-06T16:27:07Z,,,,
FRALLEGO9006762,en_service,occupe,2025-06-06T16:53:41Z,,,,
FRALLEGO9006761,en_service,libre,2025-06-06T16:07:41Z,,,,
FRALLEGO9006912,en_service,occupe,2025-06-06T16:22:33Z,,,,
FRALLEGO9006911,en_service,occupe,2025-06-06T16:41:02Z,,,,
FRALLEGO9004362,en_service,occupe,2025-06-06T16:50:22Z,,,,
FRALLEGO9004361,en_service,occupe,2025-06-06T16:55:39Z,,,,
FRALLEGO9004332,en_service,libre,2025-06-06T15:03:55Z,,,,
FRALLEGO9004331,en_service,libre,2025-06-06T16:50:22Z,,,,
FRALLEGO9007372,en_service,occupe,2025-06-06T16:28:48Z,,,,
FRALLEGO9007371,en_service,occupe,2025-06-06T16:18:01Z,,,,
FRALLEGO9007752,en_service,occupe,2025-06-06T16:35:19Z,,,,
FRALLEGO9007751,en_service,occupe,2025-06-06T15:59:23Z,,,,
FRALLEGO9003372,en_service,occupe,2025-06-06T16:11:00Z,,,,
FRALLEGO9003371,en_service,occupe,2025-06-06T16:40:29Z,,,,
FRALLEGO9009441,en_service,libre,2025-06-06T13:55:11Z,,,,
FRALLEGO9009452,en_service,libre,2025-06-05T19:06:03Z,,,,
FRALLEGO9009451,en_service,libre,2025-06-06T13:53:35Z,,,,
FRALLEGO9004411,en_service,libre,2025-06-06T11:07:32Z,,,,
FRALLEGO9004412,en_service,libre,2025-06-06T16:17:42Z,,,,
FRALLEGO9004372,en_service,libre,2025-06-06T13:42:42Z,,,,
FRALLEGO9004371,en_service,libre,2025-06-06T16:45:05Z,,,,
FRALLEGO9009442,en_service,libre,2025-06-06T15:14:20Z,,,,
FRALLEGO9006061,en_service,occupe,2025-06-06T16:28:54Z,,,,
FRALLEGO9006311,en_service,occupe,2025-06-06T16:20:13Z,,,,
FRALLEGO9006312,en_service,occupe,2025-06-06T15:37:23Z,,,,
FRALLEGO9009142,en_service,occupe,2025-06-06T16:52:59Z,,,,
FRALLEGO9009141,en_service,occupe,2025-06-06T16:35:11Z,,,,
FRALLEGO9009122,en_service,libre,2025-06-06T16:33:46Z,,,,
FRALLEGO9009121,en_service,libre,2025-06-06T16:32:27Z,,,,
FRALLEGO9006062,en_service,occupe,2025-06-06T16:36:11Z,,,,
FRALLEGO9001321,en_service,libre,2025-06-06T16:55:40Z,,,,
FRALLEGO9002962,en_service,libre,2025-06-06T14:31:26Z,,,,
FRALLEGO9002963,en_service,libre,2025-06-06T14:26:34Z,,,,
FRALLEGO9002961,en_service,libre,2025-06-06T16:56:18Z,,,,
FRALLEGO9000381,en_service,libre,2025-06-06T12:16:36Z,,,,
FRALLEGO9000382,en_service,libre,2025-06-06T14:02:01Z,,,,
FRALLEGO9006181,en_service,occupe,2025-06-06T16:24:38Z,,,,
FRALLEGO9006681,en_service,occupe,2025-06-05T19:05:55Z,,,,
FRALLEGO9006182,en_service,occupe,2025-06-06T16:35:34Z,,,,
FRALLEGO9006682,en_service,occupe,2025-06-05T19:05:55Z,,,,
FRALLEGO9001322,en_service,libre,2025-06-06T16:55:49Z,,,,
FRALLEGO9004661,en_service,libre,2025-06-06T13:56:15Z,,,,
FRALLEGO9004662,en_service,libre,2025-06-06T16:14:23Z,,,,
FRALLEGO9002032,en_service,libre,2025-06-06T14:14:17Z,,,,
FRALLEGO9002031,en_service,libre,2025-06-06T14:15:08Z,,,,
FRALLEGO9002782,en_service,libre,2025-06-05T19:05:15Z,,,,
FRALLEGO9002781,en_service,libre,2025-06-06T14:17:49Z,,,,
FRALLEGO9002783,en_service,libre,2025-06-06T13:39:48Z,,,,
FRALLEGO9007762,en_service,occupe,2025-06-06T16:53:45Z,,,,
FRALLEGO9007761,en_service,libre,2025-06-06T16:28:21Z,,,,
FRALLEGO9007812,en_service,libre,2025-06-06T16:52:12Z,,,,
FRALLEGO9007811,en_service,occupe,2025-06-06T16:36:27Z,,,,
FRALLEGO8000501,en_service,libre,2025-06-05T19:06:16Z,,,,
FRALLEGO8000502,en_service,libre,2025-06-06T14:30:31Z,,,,
FRALLEGO8000511,en_service,libre,2025-06-06T05:45:35Z,,,,
FRALLEGO8000512,en_service,libre,2025-06-05T19:06:16Z,,,,
FRALLEGO8005041,en_service,libre,2025-06-05T19:06:16Z,,,,
FRALLEGO8005042,en_service,libre,2025-06-06T10:43:30Z,,,,
FRALLEGO9007422,inconnu,inconnu,2025-06-05T19:05:16Z,,,,
FRALLEGO9007421,inconnu,inconnu,2025-06-05T19:05:16Z,,,,
FRALLEGO9007732,inconnu,inconnu,2025-06-05T19:05:16Z,,,,
FRALLEGO9007731,inconnu,inconnu,2025-06-05T19:05:16Z,,,,
FRALLEGO9001422,en_service,libre,2025-06-06T16:42:35Z,,,,
FRALLEGO9001421,en_service,occupe,2025-06-06T16:16:17Z,,,,
FRALLEGO9004521,en_service,libre,2025-06-06T16:43:17Z,,,,
FRALLEGO9004522,en_service,occupe,2025-06-06T16:01:42Z,,,,
FRALLEGO9002851,en_service,libre,2025-06-06T16:14:49Z,,,,
FRALLEGO9002853,en_service,occupe,2025-06-06T16:36:24Z,,,,
FRALLEGO9002852,en_service,libre,2025-06-06T16:33:18Z,,,,
FRALLEGO9990961,en_service,occupe,2025-06-06T16:56:52Z,,,,
FRALLEGO9990962,en_service,occupe,2025-06-06T16:11:06Z,,,,
FRALLEGO9990952,en_service,occupe,2025-06-06T16:42:00Z,,,,
FRALLEGO9990951,en_service,libre,2025-06-06T15:12:41Z,,,,
FRALLEGO9006301,en_service,libre,2025-06-06T16:34:23Z,,,,
FRALLEGO9006302,en_service,occupe,2025-06-06T16:56:27Z,,,,
FRALLEGO9001891,en_service,libre,2025-06-06T16:53:07Z,,,,
FRALLEGO9001892,en_service,libre,2025-06-06T15:49:14Z,,,,
FRALLEGO9005732,en_service,libre,2025-06-06T16:23:30Z,,,,
FRALLEGO9005731,en_service,libre,2025-06-06T15:38:18Z,,,,
FRALLEGO9001882,en_service,libre,2025-06-06T16:42:41Z,,,,
FRALLEGO9001881,en_service,libre,2025-06-06T16:55:51Z,,,,
FRALLEGO9003882,en_service,libre,2025-06-06T16:53:10Z,,,,
FRALLEGO9003881,en_service,libre,2025-06-06T16:49:32Z,,,,
FRALLEGO9990342,en_service,libre,2025-06-06T16:18:07Z,,,,
FRALLEGO9990352,en_service,libre,2025-06-06T15:26:59Z,,,,
FRALLEGO9990131,en_service,occupe,2025-06-06T16:48:31Z,,,,
FRALLEGO9990341,en_service,libre,2025-06-06T16:57:12Z,,,,
FRALLEGO9990351,en_service,occupe,2025-06-06T16:52:32Z,,,,
FRALLEGO9990132,en_service,libre,2025-06-06T16:32:09Z,,,,
FRALLEGO8000303,en_service,occupe,2025-06-06T16:51:57Z,,,,
FRALLEGO8000302,en_service,libre,2025-06-05T19:05:17Z,,,,
FRALLEGO8000301,en_service,libre,2025-06-05T19:05:17Z,,,,
FRALLEGO8000321,en_service,libre,2025-06-06T15:26:43Z,,,,
FRALLEGO8000322,en_service,libre,2025-06-06T13:45:35Z,,,,
FRALLEGO8000341,en_service,libre,2025-06-06T16:00:15Z,,,,
FRALLEGO8000342,en_service,libre,2025-06-06T14:31:12Z,,,,
FRALLEGO8000332,en_service,libre,2025-06-06T08:28:42Z,,,,
FRALLEGO8000331,en_service,libre,2025-06-06T15:42:22Z,,,,
FRALLEGO8005011,en_service,libre,2025-06-05T19:05:17Z,,,,
FRALLEGO8005012,en_service,libre,2025-06-05T19:05:17Z,,,,
FRALLEGO8000313,en_service,libre,2025-06-06T15:27:45Z,,,,
FRALLEGO8000311,en_service,libre,2025-06-06T16:37:33Z,,,,
FRALLEGO8000312,en_service,libre,2025-06-05T19:05:17Z,,,,
FRALLEGO9006041,en_service,occupe,2025-06-06T16:54:04Z,,,,
FRALLEGO9006042,en_service,occupe,2025-06-06T16:41:14Z,,,,
FRALLEGO9006372,inconnu,inconnu,2025-06-06T13:28:22Z,,,,
FRALLEGO9001352,en_service,occupe,2025-06-06T16:52:14Z,,,,
FRALLEGO9001572,en_service,libre,2025-06-06T16:53:51Z,,,,
FRALLEGO9004762,en_service,libre,2025-06-06T16:43:21Z,,,,
FRALLEGO9006371,inconnu,inconnu,2025-06-06T13:28:22Z,,,,
FRALLEGO9001351,en_service,occupe,2025-06-06T16:50:53Z,,,,
FRALLEGO9001571,en_service,libre,2025-06-06T16:59:51Z,,,,
FRALLEGO9004763,en_service,libre,2025-06-06T16:43:21Z,,,,
FRALLEGO9004761,en_service,libre,2025-06-06T16:43:18Z,,,,
FRALLEGO0001531,en_service,libre,2025-04-01T21:23:38Z,,,,
FRALLEGO9006892,en_service,occupe,2025-06-06T16:27:56Z,,,,
FRALLEGO9004451,en_service,occupe,2025-06-06T16:46:17Z,,,,
FRALLEGO9002791,en_service,libre,2025-06-06T14:03:01Z,,,,
FRALLEGO9002792,en_service,libre,2025-06-06T13:36:01Z,,,,
FRALLEGO9002793,en_service,libre,2025-06-06T13:36:09Z,,,,
FRALLEGO9006872,en_service,occupe,2025-06-06T16:55:42Z,,,,
FRALLEGO9006871,en_service,occupe,2025-06-06T11:51:44Z,,,,
FRALLEGO9006891,en_service,occupe,2025-06-06T15:45:46Z,,,,
FRALLEGO9001311,en_service,libre,2025-06-06T15:06:20Z,,,,
FRALLEGO9001312,en_service,libre,2025-06-06T13:58:10Z,,,,
FRALLEGO9004452,en_service,libre,2025-06-06T15:22:17Z,,,,
FRALLEGO9000622,en_service,libre,2025-06-06T15:11:29Z,,,,
FRALLEGO9000621,en_service,libre,2025-06-06T16:31:22Z,,,,
FRALLEGO9004512,en_service,libre,2025-06-06T14:37:07Z,,,,
FRALLEGO9004511,en_service,libre,2025-06-06T16:57:39Z,,,,
FRALLEGO9002893,hors_service,inconnu,2025-06-05T19:05:18Z,,,,
FRALLEGO9002892,en_service,libre,2025-06-06T11:18:10Z,,,,
FRALLEGO9002891,en_service,occupe,2025-06-06T16:14:54Z,,,,
FRALLEGO9990412,en_service,libre,2025-06-06T16:43:02Z,,,,
FRALLEGO9990421,en_service,occupe,2025-06-06T16:37:57Z,,,,
FRALLEGO9990411,en_service,occupe,2025-06-06T16:46:49Z,,,,
FRALLEGO9990422,en_service,occupe,2025-06-06T16:05:32Z,,,,
FRALLEGO9000481,en_service,libre,2025-06-06T15:57:15Z,,,,
FRALLEGO9000482,en_service,libre,2025-06-06T16:43:12Z,,,,
FRALLEGO9000711,en_service,libre,2025-06-06T16:00:23Z,,,,
FRALLEGO9000712,en_service,occupe,2025-06-06T16:42:41Z,,,,
FRALLEGO9004753,en_service,libre,2025-06-06T12:53:24Z,,,,
FRALLEGO9004751,en_service,libre,2025-06-06T16:13:19Z,,,,
FRALLEGO9004752,en_service,libre,2025-06-06T12:51:02Z,,,,
FRALLEGO9006472,hors_service,inconnu,2025-06-05T19:05:19Z,,,,
FRALLEGO9006471,en_service,occupe,2025-06-06T16:25:23Z,,,,
FRALLEGO9009971,en_service,occupe,2025-06-06T16:08:04Z,,,,
FRALLEGO9009972,en_service,occupe,2025-06-06T16:42:19Z,,,,
FRALLEGO9004232,en_service,libre,2025-06-06T13:10:19Z,,,,
FRALLEGO9004231,en_service,libre,2025-06-06T16:23:39Z,,,,
FRALLEGO9004062,en_service,libre,2025-06-06T16:52:56Z,,,,
FRALLEGO9004061,en_service,libre,2025-06-06T14:01:18Z,,,,
FRALLEGO9991011,en_service,libre,2025-06-06T16:08:25Z,,,,
FRALLEGO9991012,en_service,occupe,2025-06-06T16:14:56Z,,,,
FRALLEGO9990872,en_service,occupe,2025-06-06T15:41:08Z,,,,
FRALLEGO9990871,en_service,occupe,2025-06-06T16:07:16Z,,,,
FRALLEGO9000941,en_service,libre,2025-06-05T19:05:20Z,,,,
FRALLEGO9000942,en_service,libre,2025-06-06T10:24:33Z,,,,
FRALLEGO9000961,en_service,libre,2025-06-06T11:03:44Z,,,,
FRALLEGO9006091,en_service,occupe,2025-06-06T16:46:17Z,,,,
FRALLEGO9006092,en_service,libre,2025-06-06T16:49:01Z,,,,
FRALLEGO9006241,en_service,occupe,2025-06-06T16:23:48Z,,,,
FRALLEGO9006242,en_service,libre,2025-06-06T16:15:01Z,,,,
FRALLEGO9000962,en_service,libre,2025-06-06T10:38:46Z,,,,
FRALLEGO9004681,en_service,occupe,2025-06-06T16:18:46Z,,,,
FRALLEGO9004692,en_service,libre,2025-06-06T16:55:26Z,,,,
FRALLEGO9004691,en_service,occupe,2025-06-06T16:44:32Z,,,,
FRALLEGO9002642,en_service,libre,2025-06-06T16:50:45Z,,,,
FRALLEGO9007512,en_service,occupe,2025-06-06T15:06:12Z,,,,
FRALLEGO9007581,en_service,occupe,2025-06-06T11:06:38Z,,,,
FRALLEGO9004682,en_service,libre,2025-06-06T15:17:54Z,,,,
FRALLEGO9002641,en_service,occupe,2025-06-06T16:26:07Z,,,,
FRALLEGO9002643,en_service,libre,2025-06-06T16:50:54Z,,,,
FRALLEGO9007511,en_service,libre,2025-06-06T16:32:44Z,,,,
FRALLEGO9007582,en_service,occupe,2025-06-06T16:21:51Z,,,,
FRALLEGO9009212,en_service,occupe,2025-06-06T16:47:30Z,,,,
FRALLEGO9009211,en_service,libre,2025-06-06T16:25:51Z,,,,
FRALLEGO9009221,en_service,libre,2025-06-06T16:06:05Z,,,,
FRALLEGO9009222,en_service,occupe,2025-06-06T16:27:38Z,,,,
FRALLEGO9990941,en_service,occupe,2025-06-06T16:34:11Z,,,,
FRALLEGO9990942,en_service,libre,2025-06-06T16:45:50Z,,,,
FRALLEGO9006842,en_service,occupe,2025-06-06T16:25:59Z,,,,
FRALLEGO9006841,en_service,occupe,2025-06-06T16:38:06Z,,,,
FRALLEGO9009231,en_service,occupe,2025-06-06T15:48:18Z,,,,
FRALLEGO9005811,en_service,occupe,2025-06-06T15:58:55Z,,,,
FRALLEGO9005812,en_service,libre,2025-06-06T15:09:28Z,,,,
FRALLEGO9005981,en_service,libre,2025-06-06T14:56:27Z,,,,
FRALLEGO9005982,en_service,libre,2025-06-06T16:46:08Z,,,,
FRALLEGO9009232,en_service,occupe,2025-06-06T16:12:56Z,,,,
FRALLEGO8000451,en_service,libre,2025-06-05T19:05:20Z,,,,
FRALLEGO8000452,en_service,libre,2025-06-05T19:05:20Z,,,,
FRALLEGO8000472,en_service,libre,2025-06-06T14:55:56Z,,,,
FRALLEGO8000471,en_service,libre,2025-06-05T19:05:20Z,,,,
FRALLEGO8000631,en_service,libre,2025-06-06T08:46:03Z,,,,
FRALLEGO8000632,en_service,libre,2025-06-06T08:46:03Z,,,,
FRALLEGO9002432,en_service,libre,2025-06-05T19:05:56Z,,,,
FRALLEGO9002431,en_service,libre,2025-06-06T13:56:56Z,,,,
FRALLEGO9007742,en_service,libre,2025-06-06T12:43:26Z,,,,
FRALLEGO9007741,en_service,occupe,2025-06-06T16:36:11Z,,,,
FRALLEGO9001622,en_service,libre,2025-06-06T12:52:30Z,,,,
FRALLEGO9004541,en_service,libre,2025-06-06T16:37:54Z,,,,
FRALLEGO9001621,en_service,libre,2025-06-06T16:13:19Z,,,,
FRALLEGO9002433,en_service,libre,2025-06-06T13:21:25Z,,,,
FRALLEGO9007451,en_service,libre,2025-06-06T16:57:21Z,,,,
FRALLEGO9007452,en_service,occupe,2025-06-06T16:53:34Z,,,,
FRALLEGO9004542,en_service,occupe,2025-06-06T16:33:40Z,,,,
FRALLEGO9001361,en_service,libre,2025-06-06T16:22:10Z,,,,
FRALLEGO9001362,en_service,libre,2025-06-06T15:43:23Z,,,,
FRALLEGO9002902,en_service,libre,2025-06-05T19:05:59Z,,,,
FRALLEGO9002903,en_service,libre,2025-06-06T16:50:42Z,,,,
FRALLEGO9990311,en_service,occupe,2025-06-06T16:45:25Z,,,,
FRALLEGO9000372,en_service,occupe,2025-06-06T16:53:24Z,,,,
FRALLEGO9002901,en_service,libre,2025-06-06T12:03:15Z,,,,
FRALLEGO9990301,en_service,occupe,2025-06-06T16:17:06Z,,,,
FRALLEGO9990302,en_service,occupe,2025-06-06T16:57:30Z,,,,
FRALLEGO9990312,en_service,libre,2025-06-06T16:42:31Z,,,,
FRALLEGO9000371,en_service,libre,2025-06-06T15:29:41Z,,,,
FRALLEGO9000311,en_service,libre,2025-06-06T16:48:09Z,,,,
FRALLEGO9002613,en_service,libre,2025-06-06T16:57:50Z,,,,
FRALLEGO9002612,en_service,libre,2025-06-06T16:26:12Z,,,,
FRALLEGO9000312,en_service,occupe,2025-06-06T16:23:11Z,,,,
FRALLEGO9001022,en_service,occupe,2025-06-06T16:49:20Z,,,,
FRALLEGO9001021,en_service,occupe,2025-06-06T16:46:13Z,,,,
FRALLEGO9002611,en_service,occupe,2025-06-06T16:05:19Z,,,,
FRALLEGO9990431,en_service,libre,2025-06-06T16:55:58Z,,,,
FRALLEGO9990432,en_service,occupe,2025-06-06T15:41:16Z,,,,
FRALLEGO9990441,en_service,occupe,2025-06-06T16:50:48Z,,,,
FRALLEGO9990442,en_service,occupe,2025-06-06T16:35:28Z,,,,
FRALLEGO9007461,en_service,occupe,2025-06-06T16:23:38Z,,,,
FRALLEGO9004502,en_service,libre,2025-06-06T09:42:51Z,,,,
FRALLEGO9004491,en_service,libre,2025-06-06T16:27:27Z,,,,
FRALLEGO9004492,en_service,libre,2025-06-06T13:48:55Z,,,,
FRALLEGO9002761,en_service,libre,2025-06-06T16:56:52Z,,,,
FRALLEGO9002762,en_service,libre,2025-06-05T19:05:21Z,,,,
FRALLEGO9002763,en_service,libre,2025-06-06T15:21:42Z,,,,
FRALLEGO9007462,en_service,occupe,2025-06-06T16:07:50Z,,,,
FRALLEGO9004501,en_service,libre,2025-06-06T14:33:06Z,,,,
FRALLEGO9007542,en_service,occupe,2025-06-06T16:29:58Z,,,,
FRALLEGO9007541,en_service,libre,2025-06-06T16:41:26Z,,,,
FRALLEGO9004651,en_service,occupe,2025-06-06T16:40:00Z,,,,
FRALLEGO9001962,en_service,libre,2025-06-06T16:55:58Z,,,,
FRALLEGO9004652,en_service,libre,2025-06-06T16:13:27Z,,,,
FRALLEGO9001961,en_service,occupe,2025-06-06T16:43:27Z,,,,
FRALLEGO9002753,en_service,libre,2025-06-06T15:34:00Z,,,,
FRALLEGO9002751,en_service,libre,2025-06-06T13:19:01Z,,,,
FRALLEGO9002752,en_service,libre,2025-06-06T13:18:51Z,,,,
FRALLEGO9990141,en_service,libre,2025-06-06T15:22:45Z,,,,
FRALLEGO9990142,en_service,occupe,2025-06-06T16:55:36Z,,,,
FRALLEGO9990161,en_service,libre,2025-06-06T16:34:01Z,,,,
FRALLEGO9990162,en_service,occupe,2025-06-06T16:20:29Z,,,,
FRALLEGO9001782,en_service,occupe,2025-06-06T16:59:24Z,,,,
FRALLEGO9001781,en_service,libre,2025-06-06T16:56:02Z,,,,
FRALLEGO9002601,en_service,libre,2025-06-06T16:52:42Z,,,,
FRALLEGO9002603,en_service,libre,2025-06-06T16:09:55Z,,,,
FRALLEGO9990362,en_service,occupe,2025-06-06T08:28:56Z,,,,
FRALLEGO9990372,en_service,libre,2025-06-06T16:36:34Z,,,,
FRALLEGO9001052,en_service,occupe,2025-06-06T16:54:48Z,,,,
FRALLEGO9002602,en_service,libre,2025-06-06T16:10:02Z,,,,
FRALLEGO9990361,en_service,occupe,2025-06-06T16:00:17Z,,,,
FRALLEGO9990371,en_service,occupe,2025-06-06T13:11:50Z,,,,
FRALLEGO9001051,en_service,libre,2025-06-06T16:14:16Z,,,,
FRALLEGO9006661,en_service,occupe,2025-06-06T15:36:22Z,,,,
FRALLEGO9006662,en_service,libre,2025-06-06T16:57:21Z,,,,
FRALLEGO9006741,en_service,occupe,2025-06-06T16:40:53Z,,,,
FRALLEGO9000722,en_service,libre,2025-06-06T07:10:41Z,,,,
FRALLEGO9001612,en_service,libre,2025-06-06T10:08:52Z,,,,
FRALLEGO9002872,en_service,libre,2025-06-06T00:02:29Z,,,,
FRALLEGO9002871,en_service,libre,2025-06-06T08:39:43Z,,,,
FRALLEGO9006742,en_service,occupe,2025-06-06T16:40:02Z,,,,
FRALLEGO9000721,en_service,libre,2025-06-06T13:37:31Z,,,,
FRALLEGO9001611,en_service,libre,2025-06-06T05:50:52Z,,,,
FRALLEGO9002873,en_service,libre,2025-06-06T08:37:51Z,,,,
FRALLEGO9000552,en_service,libre,2025-06-06T16:51:09Z,,,,
FRALLEGO9000351,en_service,occupe,2025-06-06T16:13:14Z,,,,
FRALLEGO9000602,en_service,occupe,2025-06-06T16:58:13Z,,,,
FRALLEGO9000551,en_service,libre,2025-06-06T16:50:44Z,,,,
FRALLEGO9000352,en_service,occupe,2025-06-06T16:48:20Z,,,,
FRALLEGO9000601,en_service,libre,2025-06-06T16:56:54Z,,,,
FRALLEGO9990922,hors_service,inconnu,2025-06-05T19:05:23Z,,,,
FRALLEGO9990921,en_service,occupe,2025-06-06T16:57:48Z,,,,
FRALLEGO9990852,en_service,occupe,2025-06-06T16:10:39Z,,,,
FRALLEGO9990851,en_service,occupe,2025-06-06T16:47:01Z,,,,
FRALLEGO9002771,en_service,libre,2025-06-05T19:05:23Z,,,,
FRALLEGO9002772,en_service,libre,2025-06-05T19:05:23Z,,,,
FRALLEGO9006021,en_service,occupe,2025-06-06T16:51:09Z,,,,
FRALLEGO9006022,en_service,occupe,2025-06-06T16:23:02Z,,,,
FRALLEGO9006281,en_service,occupe,2025-06-06T16:19:38Z,,,,
FRALLEGO9006282,en_service,occupe,2025-06-06T15:43:10Z,,,,
FRALLEGO9001042,en_service,libre,2025-06-06T08:08:42Z,,,,
FRALLEGO9001301,en_service,occupe,2025-06-06T16:45:25Z,,,,
FRALLEGO9002773,en_service,occupe,2025-06-06T16:33:30Z,,,,
FRALLEGO9001041,en_service,libre,2025-06-06T16:02:21Z,,,,
FRALLEGO9001302,en_service,libre,2025-06-06T06:57:25Z,,,,
FRALLEGO9006691,en_service,occupe,2025-06-06T16:50:29Z,,,,
FRALLEGO9006831,en_service,libre,2025-06-06T16:33:06Z,,,,
FRALLEGO9000282,en_service,libre,2025-06-06T16:09:30Z,,,,
FRALLEGO9001771,en_service,libre,2025-06-06T16:12:20Z,,,,
FRALLEGO9002812,en_service,libre,2025-06-06T14:31:28Z,,,,
FRALLEGO9002811,en_service,libre,2025-06-06T16:00:31Z,,,,
FRALLEGO9002813,en_service,libre,2025-06-06T16:14:55Z,,,,
